-35.28,-36.19,-1020.6,-0.008,0.244,-0.015,0,5.27,-1.7
-32.23,-33.81,-1010.3,-0.015,0.87,-0.038,0,5.27,-1.7
-32.29,-32.17,-1008.2,0.008,0.542,0.015,0,5.27,-1.7
-36.5,-35.46,-1011.4,0.038,-0.275,0.069,0,5.27,-1.7
-32.71,-33.87,-1021.3,-0.015,-0.298,-0.023,-3.53,15.81,5.1
-35.1,-34.73,-1013,0.046,0.13,-0.031,-3.53,15.81,5.1
-31.98,-30.82,-1012.9,0.099,0.763,0.053,-3.53,15.81,5.1
-32.47,-35.89,-1009.7,-0.137,0.534,0.092,-3.53,15.81,5.1
-34.79,-34.79,-1011.4,0.023,0,0.023,-3.53,15.81,5.1
-35.77,-33.51,-1014.3,0.061,-0.107,0.061,-3.53,15.81,5.1
-31.49,-32.59,-1014.8,0.038,0.092,-0.023,-3.53,15.81,5.1
-34.3,-31.74,-1012.8,0.008,0.374,0.008,-3.53,15.81,5.1
-34.42,-33.26,-1009.5,-0.046,0.572,0,3.53,5.27,8.49
-34.36,-35.95,-1011.3,0,0.282,0.031,3.53,5.27,8.49
-36.32,-39,-1011.8,0.031,0.015,0,3.53,5.27,8.49
-35.4,-34.79,-1014.1,0.053,-0.061,0.107,3.53,5.27,8.49
-35.03,-33.45,-1018.9,0.023,0.168,0.031,3.53,5.27,8.49
-33.39,-31.19,-1015,-0.046,0.443,0.038,3.53,5.27,8.49
-35.58,-34.55,-1013.4,-0.023,0.32,0.061,3.53,5.27,8.49
-34.12,-34.36,-1009.4,0.023,0.153,0.107,-17.63,-5.27,-1.7
-34.61,-35.64,-1010.9,-0.061,0,0.053,-17.63,-5.27,-1.7
-31.01,-30.4,-1011.3,0.046,0.16,-0.008,-17.63,-5.27,-1.7
-34.36,-33.87,-1017.3,-0.046,0.336,0.023,-17.63,-5.27,-1.7
-34.36,-34.97,-1013.5,-0.031,0.481,-0.038,-17.63,-5.27,-1.7
-36.87,-38.27,-1010.7,-0.008,0.427,0.008,-17.63,-5.27,-1.7
-34.42,-37.6,-1009,0.137,-0.038,0.069,-17.63,-5.27,-1.7
-37.78,-35.95,-1013.1,0.031,-0.214,0.038,14.1,-1.76,-11.89
-35.16,-33.63,-1012.9,0.008,0.259,-0.107,14.1,-1.76,-11.89
-34.3,-35.4,-1011.2,-0.023,0.679,0.023,14.1,-1.76,-11.89
-38.09,-36.01,-1008.7,0.046,0.549,-0.008,14.1,-1.76,-11.89
-34.3,-33.57,-1010.7,0,-0.038,0.099,14.1,-1.76,-11.89
-34.79,-36.13,-1016.5,0.008,-0.206,0.015,14.1,-1.76,-11.89
-33.75,-33.75,-1016.4,-0.038,0.237,0.008,14.1,-1.76,-11.89
-33.81,-34.42,-1015.9,0.046,0.534,0.008,3.53,-1.76,-18.68
-37.41,-34.73,-1012,0.008,0.511,-0.008,3.53,-1.76,-18.68
-34.91,-36.99,-1011.8,-0.084,0.137,0.061,3.53,-1.76,-18.68
-31.98,-35.71,-1015.5,0.015,-0.153,0.061,3.53,-1.76,-18.68
-32.71,-35.28,-1015.9,0.023,0.015,-0.008,3.53,-1.76,-18.68
-33.69,-33.26,-1013.7,-0.061,0.458,-0.008,3.53,-1.76,-18.68
-34.24,-30.76,-1009.5,-0.038,0.572,0.023,3.53,-1.76,-18.68
-33.26,-34.61,-1013,-0.015,0.084,0.038,3.53,-1.76,-18.68
-35.46,-34.24,-1011.2,0.069,-0.008,-0.046,0,-5.27,-15.29
-35.4,-34.48,-1019.3,0.099,0.175,0.053,0,-5.27,-15.29
-33.63,-31.98,-1015.9,0.069,0.496,0.008,0,-5.27,-15.29
-34.3,-33.45,-1010.1,0.076,0.526,0.153,0,-5.27,-15.29
-35.83,-34.73,-1013.2,-0.031,0.198,0.023,0,-5.27,-15.29
-34.24,-35.77,-1014.4,-0.023,0.038,0.008,0,-5.27,-15.29
-31.25,-34.12,-1016.2,0.053,0.099,0.015,0,-5.27,-15.29
-36.19,-35.16,-1016.2,0.038,0.328,-0.015,10.58,-5.27,-5.1
-36.38,-34.97,-1009,-0.023,0.404,-0.053,10.58,-5.27,-5.1
-36.07,-36.19,-1011.2,-0.008,0.343,-0.015,10.58,-5.27,-5.1
-35.52,-33.63,-1016.1,0.069,0.145,0.061,10.58,-5.27,-5.1
-34.12,-33.39,-1014.2,-0.015,-0.061,0.031,10.58,-5.27,-5.1
-35.58,-35.77,-1014.2,0.023,0.168,0.038,10.58,-5.27,-5.1
-34.91,-35.58,-1014,0.008,0.412,0.061,10.58,-5.27,-5.1
-35.1,-33.26,-1009.6,-0.008,0.443,-0.008,-1.76,7.03,-3.4
-36.32,-35.46,-1011.4,-0.008,0.183,0,-1.76,7.03,-3.4
